PID,SPLIT
120664,train
120667,train
120677,train
120679,dev
120681,dev
120683,dev
120685,test
120687,train
120694,train
120696,train
120701,train
120703,train
120704,test
120708,train
120713,dev
120717,train
120719,train
120721,train
120725,train
120726,train
120730,train
120731,train
120735,test
120736,train
120738,train
120741,train
120746,train
120749,train
120750,test
120751,test
120759,train
120761,train
120762,train
120765,train
120768,dev
120774,test
120781,train
120782,dev
120785,dev
120790,train
120791,train
120792,train
120794,train
120798,train
120801,dev
120807,train
120813,train
120814,train
120819,dev
120820,dev
120822,train
120823,train
120826,train
120829,train
120830,test
120832,train
120833,train
120835,dev
120837,train
120838,train
120840,test
120843,train
120849,dev
120851,dev
120853,train
120864,test
120865,test
120866,train
120870,dev
120877,train
120883,train
120885,dev
120892,train
120899,test
120901,train
120908,train
120915,dev
120919,train
120920,dev
120923,train
120929,train
120930,train
120933,test
120935,train
120936,train
120940,test
120945,test
120946,train
120950,train
120953,train
120954,train
120956,train
120957,train
120963,train
120965,train
120969,train
120970,dev
120973,train
120975,train
120976,test
120977,train
120979,dev
120981,train
120984,train
120988,train
120993,train
120996,train
120999,train
121003,test
121004,dev
121013,dev
121017,train
121018,test
121020,train
121021,train
121022,train
121024,train
121029,dev
121033,test
121038,train
121040,train
121041,train
121045,dev
121053,train
121056,train
121065,test
121070,test
121073,test
121077,train
121082,train
121085,train
121089,train
121091,test
121095,train
121096,dev
121099,dev
121102,train
121103,train
121105,test
121112,train
121115,train
121121,dev
121123,test
121124,dev
121129,train
121130,train
121136,train
121140,train
121142,train
121145,dev
121146,train
121154,dev
121156,dev
121161,train
121169,train
121176,train
121181,train
121183,test
121186,train
121187,train
121191,train
121198,train
121199,dev
121200,train
121206,train
121209,train
121211,train
121214,train
121217,train
121222,train
121227,train
121229,train
121231,train
121240,train
121241,train
121246,train
121257,dev
121260,train
121262,dev
121263,test
121264,train
121267,train
121269,dev
121274,train
121277,train
121285,test
121289,train
121290,dev
121292,train
121293,train
121296,train
121299,test
121300,train
121301,train
121302,train
121306,train
121308,train
121311,dev
121314,train
121321,test
121322,train
121324,dev
121325,train
121327,train
121333,train
121337,train
121338,train
121340,train
121342,train
121346,train
121349,train
121353,train
121354,train
121355,train
121360,dev
121366,train
121371,dev
121372,train
121374,test
121377,train
121380,train
121382,train
121384,train
121388,train
121389,train
121390,train
121391,test
121397,train
121398,train
121403,train
121405,test
121406,train
121410,train
121412,dev
121416,train
121417,train
121419,train
121422,train
121424,train
121425,test
121434,test
121436,train
121438,train
121439,train
121441,train
121450,train
121455,train
121456,train
121459,train
121460,train
121462,train
121467,train
121469,train
121481,train
121486,train
121488,train
121489,dev
121494,train
121497,train
121501,dev
121506,train
121507,train
121509,dev
121513,train
121516,train
121521,train
121526,train
121531,train
121532,train
121533,train
121538,test
121541,dev
121545,test
121554,train
121555,train
121561,train
121563,train
121564,dev
121567,dev
121569,test
121571,dev
121573,train
121575,train
121588,train
121590,train
121596,train
121599,dev
121600,test
121604,train
121610,train
121612,dev
121614,train
121617,train
121622,train
121623,dev
121635,train
121637,train
121639,train
121642,train
121643,dev
121645,test
121646,train
121649,dev
121651,train
121655,train
121657,train
121662,train
121667,dev
121670,test
121675,dev
121682,train
121685,dev
121687,train
121690,dev
121694,dev
121695,train
121702,test
121710,train
121713,test
121714,dev
121715,dev
121719,train
121723,dev
121727,train
121728,train
121731,train
121735,train
121737,train
121738,train
121748,test
121754,train
121756,train
121761,dev
121772,train
121773,train
121777,train
121779,train
121780,train
121786,train
121793,dev
121794,train
121800,train
121804,dev
121809,train
121810,train
121813,train
121817,train
121825,train
121828,test
121829,dev
121837,test
121840,train
121846,train
121849,test
121852,train
121854,train
121859,train
121861,dev
121867,dev
121868,train
121881,train
121888,test
121889,dev
121891,train
121892,train
121893,train
121895,dev
121896,train
121901,test
121903,train
121912,train
121913,train
121914,train
121916,dev
121923,train
121927,train
121928,train
121932,train
121933,train
121935,train
121936,dev
121938,train
121940,train
121949,train
121961,train
121962,train
121965,train
121967,train
121971,train
121975,dev
121983,test
121984,train
121999,dev
122004,train
122006,dev
122007,train
122011,test
122012,train
122015,train
122017,train
122019,train
122025,train
122029,train
122035,train
122038,test
122040,train
122041,train
122044,train
122050,train
122056,train
122066,train
122067,dev
122068,train
122070,train
122073,train
122077,train
122078,test
122080,train
122081,train
122082,train
122083,train
122085,train
122092,train
122095,train
122096,dev
122098,dev
122103,dev
122104,train
122105,train
122109,train
122114,dev
122116,train
122117,test
122124,train
122127,train
122130,test
122135,train
122138,train
122141,train
122143,train
122146,train
122152,train
122157,train
122158,train
122159,train
122164,train
122166,train
122167,test
122169,train
122170,train
122178,train
122179,train
122180,train
122201,train
122204,train
122208,train
122215,test
122225,train
122226,train
122227,train
122228,train
122234,train
122235,train
122239,train
122241,dev
122253,train
122255,test
122262,dev
122264,train
122267,train
122272,train
122273,train
122274,dev
122276,train
122283,dev
122284,dev
122286,train
122287,dev
122295,test
122296,train
122299,train
122300,train
122302,dev
122304,train
122305,train
122306,train
122311,train
122312,train
122318,train
122319,train
122324,train
122325,train
122333,test
122348,train
122352,train
122355,test
122356,test
122357,test
122358,train
122361,test
122364,train
122365,train
122368,train
122370,train
122372,test
122374,test
122376,train
122378,test
122380,train
122385,train
122390,test
122392,train
122398,train
122401,train
122405,test
122409,test
122417,train
122424,train
122426,test
122427,train
122430,train
122438,test
122439,dev
122446,train
122450,dev
122452,train
122455,test
122456,train
122457,train
122462,train
122463,dev
122468,train
122472,train
122484,train
122485,train
122487,test
122492,dev
122495,test
122498,test
122507,train
122512,train
122514,train
122516,train
122523,dev
122526,dev
122529,train
122530,train
122533,dev
122541,dev
122547,train
122549,test
122550,train
122556,test
122559,dev
122560,test
122562,train
122563,test
122564,train
122572,train
122574,dev
122576,train
122577,test
122585,train
122587,dev
122590,dev
122592,train
122594,train
122600,test
122603,train
122606,test
122617,test
122619,train
122621,dev
122624,test
122629,train
122631,train
122635,train
122649,train
122652,train
122653,train
122655,train
122666,train
122669,dev
122675,train
122677,train
122680,train
122681,test
122682,train
122683,train
122691,train
122694,test
122700,dev
122704,train
122705,train
122706,dev
122709,test
122711,train
122717,train
122720,train
122721,dev
122722,dev
122724,train
122727,train
122731,dev
122737,train
122739,train
122740,test
122743,train
122745,train
122760,test
122766,train
122769,train
122770,train
122774,train
122779,dev
122782,train
122785,test
122789,train
122790,test
122792,train
122797,train
122800,dev
122809,train
122810,test
122813,train
122814,test
122818,train
122821,train
122828,train
122833,test
122836,dev
122837,test
122840,train
122848,test
122861,dev
122864,train
122866,dev
122869,train
122871,train
122873,dev
122877,train
122885,train
122890,train
122893,train
122897,train
122902,train
122906,train
122910,train
122912,train
122914,train
122916,train
122923,train
122924,dev
122926,test
122930,train
122936,train
122937,test
122939,train
122943,test
122947,train
122949,train
122951,train
122952,train
122959,dev
122961,train
122962,train
122965,dev
122972,dev
122979,train
122986,train
122992,test
122998,train
123002,train
123003,dev
123008,train
123009,test
123012,train
123013,test
123014,train
123018,train
123019,test
123021,train
123023,train
123025,train
123026,train
123027,train
123033,dev
123043,test
123045,train
123046,train
123047,dev
123048,dev
123053,train
123054,train
123056,train
123060,train
123062,train
123063,train
123065,train
123066,test
123068,train
123071,train
123072,train
123073,train
123079,test
123083,train
123087,train
123096,train
123097,train
123102,train
123111,test
123117,train
123118,train
123120,train
123121,test
123123,train
123124,train
123125,train
123130,train
123136,train
123139,train
123142,test
123143,train
123145,train
123146,train
123147,train
123150,train
123151,test
123152,train
123155,train
123158,train
123159,train
123164,train
123174,train
123180,train
123183,train
123184,train
123187,test
123188,test
123191,train
123194,train
123200,dev
123201,train
123207,train
123209,train
123211,train
123213,train
123220,train
123221,train
123222,train
123225,dev
123226,train
123227,train
123228,train
123230,dev
123231,train
123236,train
123238,dev
123243,train
123244,dev
123246,train
123247,train
123248,dev
123250,test
123252,train
123264,train
123266,dev
123272,train
123273,train
123275,train
123281,train
123283,test
123284,train
123289,train
123290,train
123294,train
123297,train
123302,dev
123304,train
123307,train
123308,train
123309,train
123310,train
123313,train
123316,train
123320,train
123322,dev
123324,train
123326,train
123332,train
123339,test
123340,train
123343,dev
123344,train
123345,train
123346,train
123350,test
123351,train
123355,train
123362,dev
123365,train
123371,train
123372,train
123373,train
123374,train
123376,dev
123378,test
123383,train
123385,test
123386,train
123396,train
123400,train
123405,train
123408,train
123410,dev
123411,train
123420,train
123425,train
123427,train
123432,train
123434,train
123435,train
123437,train
123438,dev
123439,train
123441,train
123442,train
123444,test
123447,train
123450,train
123452,train
123455,train
123459,train
123470,train
123485,test
123490,train
123493,train
123496,train
123500,train
123504,train
123508,test
123509,train
123511,train
123513,train
123515,dev
123518,train
123519,train
123521,test
123523,train
123524,train
123537,test
123538,dev
123543,dev
123546,test
123547,train
123554,test
123559,dev
123560,train
123567,train
123569,test
123570,train
123571,train
123577,test
123578,test
123581,train
123582,train
123585,train
123587,train
123588,train
123593,train
123595,train
123596,test
123600,train
123603,dev
123605,dev
123606,train
123618,train
123622,dev
123625,train
123626,dev
123627,train
123629,train
